split,class,original_path,segmented_path,foreground_ratio
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-9547888-29.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-9547888-29.jpeg,0.17119738520408162
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-9361825-21.jpeg,/kaggle/working/segmented_images/train/DME/DME-9361825-21.jpeg,0.13779496173469388
train,DRUSEN,/kaggle/input/oct2017/OCT2017/train/DRUSEN/DRUSEN-5811898-24.jpeg,/kaggle/working/segmented_images/train/DRUSEN/DRUSEN-5811898-24.jpeg,0.09239477040816327
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-4354635-2.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-4354635-2.jpeg,0.17424665178571427
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-867217-2.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-867217-2.jpeg,0.04571906887755102
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-3318854-159.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-3318854-159.jpeg,0.18321508290816327
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-9374492-34.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-9374492-34.jpeg,0.0647720025510204
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-9863816-7.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-9863816-7.jpeg,0.1769172512755102
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-954024-27.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-954024-27.jpeg,0.2848373724489796
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-1699976-269.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-1699976-269.jpeg,0.224609375
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-1305450-141.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-1305450-141.jpeg,0.23521205357142858
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-5434564-18.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-5434564-18.jpeg,0.08412388392857142
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-8502722-1.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-8502722-1.jpeg,0.2549426020408163
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-910956-1.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-910956-1.jpeg,0.10110411352040816
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-6666538-47.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-6666538-47.jpeg,0.1260363520408163
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-163081-5.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-163081-5.jpeg,0.17295121173469388
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-7422289-70.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-7422289-70.jpeg,0.10227997448979592
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-7048665-33.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-7048665-33.jpeg,0.2474091198979592
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-4242335-26.jpeg,/kaggle/working/segmented_images/train/DME/DME-4242335-26.jpeg,0.10006776147959184
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-4974377-29.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-4974377-29.jpeg,0.09042171556122448
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-4907724-55.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-4907724-55.jpeg,0.18917410714285715
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-3217821-6.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-3217821-6.jpeg,0.14750079719387754
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-4334827-3.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-4334827-3.jpeg,0.1940967793367347
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-2207921-5.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-2207921-5.jpeg,0.26670121173469385
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-8732456-21.jpeg,/kaggle/working/segmented_images/train/DME/DME-8732456-21.jpeg,0.20764907525510204
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-1112835-52.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-1112835-52.jpeg,0.040935905612244895
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-4030787-35.jpeg,/kaggle/working/segmented_images/train/DME/DME-4030787-35.jpeg,0.15900031887755103
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-6714829-8.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-6714829-8.jpeg,0.1658561862244898
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-4321486-26.jpeg,/kaggle/working/segmented_images/train/DME/DME-4321486-26.jpeg,0.1571667729591837
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-8807486-14.jpeg,/kaggle/working/segmented_images/train/DME/DME-8807486-14.jpeg,0.16402264030612246
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-2392366-2.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-2392366-2.jpeg,0.21918845663265307
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-103044-31.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-103044-31.jpeg,0.2982900191326531
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-2120559-28.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-2120559-28.jpeg,0.19401705994897958
train,DRUSEN,/kaggle/input/oct2017/OCT2017/train/DRUSEN/DRUSEN-9563024-7.jpeg,/kaggle/working/segmented_images/train/DRUSEN/DRUSEN-9563024-7.jpeg,0.19463488520408162
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-6947782-38.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-6947782-38.jpeg,0.2572544642857143
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-1760872-11.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-1760872-11.jpeg,0.2015106823979592
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-7393104-32.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-7393104-32.jpeg,0.19395727040816327
test,CNV,/kaggle/input/oct2017/OCT2017/test/CNV/CNV-995513-1.jpeg,/kaggle/working/segmented_images/test/CNV/CNV-995513-1.jpeg,0.09843351403061225
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-5524086-7.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-5524086-7.jpeg,0.07503587372448979
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-7565927-64.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-7565927-64.jpeg,0.08799027423469388
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-8881274-10.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-8881274-10.jpeg,0.05841438137755102
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-9297624-2.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-9297624-2.jpeg,0.2421277104591837
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-6666538-221.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-6666538-221.jpeg,0.28665098852040816
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-8044169-1.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-8044169-1.jpeg,0.1628467793367347
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-4861832-4.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-4861832-4.jpeg,0.0478515625
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-1939090-2.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-1939090-2.jpeg,0.22269610969387754
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-1824581-4.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-1824581-4.jpeg,0.23264110331632654
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-9059536-10.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-9059536-10.jpeg,0.20786830357142858
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-6367943-8.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-6367943-8.jpeg,0.07015306122448979
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-4792882-19.jpeg,/kaggle/working/segmented_images/train/DME/DME-4792882-19.jpeg,0.15001195790816327
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-8783825-12.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-8783825-12.jpeg,0.11080994897959184
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-904464-106.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-904464-106.jpeg,0.22821667729591838
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-5223925-57.jpeg,/kaggle/working/segmented_images/train/DME/DME-5223925-57.jpeg,0.2215202487244898
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-1305450-69.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-1305450-69.jpeg,0.27756297831632654
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-1729810-164.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-1729810-164.jpeg,0.15896045918367346
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-6493580-116.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-6493580-116.jpeg,0.06889748086734694
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-5565408-9.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-5565408-9.jpeg,0.15792410714285715
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-6569286-167.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-6569286-167.jpeg,0.08619658801020408
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-4974377-98.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-4974377-98.jpeg,0.06178252551020408
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-9782509-16.jpeg,/kaggle/working/segmented_images/train/DME/DME-9782509-16.jpeg,0.060447225765306124
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-5380819-21.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-5380819-21.jpeg,0.045200892857142856
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-2760476-54.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-2760476-54.jpeg,0.2181720344387755
train,DRUSEN,/kaggle/input/oct2017/OCT2017/train/DRUSEN/DRUSEN-7930177-1.jpeg,/kaggle/working/segmented_images/train/DRUSEN/DRUSEN-7930177-1.jpeg,0.2012316645408163
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-2379054-7.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-2379054-7.jpeg,0.21131616709183673
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-3304080-13.jpeg,/kaggle/working/segmented_images/train/DME/DME-3304080-13.jpeg,0.02782206632653061
train,DRUSEN,/kaggle/input/oct2017/OCT2017/train/DRUSEN/DRUSEN-142234-11.jpeg,/kaggle/working/segmented_images/train/DRUSEN/DRUSEN-142234-11.jpeg,0.07886240433673469
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-30521-23.jpeg,/kaggle/working/segmented_images/train/DME/DME-30521-23.jpeg,0.12561782525510204
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-9800208-1.jpeg,/kaggle/working/segmented_images/train/DME/DME-9800208-1.jpeg,0.05036272321428571
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-133321-1.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-133321-1.jpeg,0.03595344387755102
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-7763916-59.jpeg,/kaggle/working/segmented_images/train/DME/DME-7763916-59.jpeg,0.27182318239795916
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-1279887-1.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-1279887-1.jpeg,0.20055404974489796
train,DRUSEN,/kaggle/input/oct2017/OCT2017/train/DRUSEN/DRUSEN-7731545-2.jpeg,/kaggle/working/segmented_images/train/DRUSEN/DRUSEN-7731545-2.jpeg,0.20846619897959184
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-9583225-23.jpeg,/kaggle/working/segmented_images/train/DME/DME-9583225-23.jpeg,0.17825255102040816
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-5054419-155.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-5054419-155.jpeg,0.18492904974489796
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-8876424-8.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-8876424-8.jpeg,0.048748405612244895
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-4957937-4.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-4957937-4.jpeg,0.04203204719387755
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-7568367-8.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-7568367-8.jpeg,0.1739875637755102
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-2392366-1.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-2392366-1.jpeg,0.08294802295918367
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-1146003-4.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-1146003-4.jpeg,0.08087531887755102
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-8687246-4.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-8687246-4.jpeg,0.20105229591836735
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-3441556-87.jpeg,/kaggle/working/segmented_images/train/DME/DME-3441556-87.jpeg,0.09329161352040816
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-1188386-101.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-1188386-101.jpeg,0.2526307397959184
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-7555604-35.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-7555604-35.jpeg,0.23915816326530612
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-7748406-9.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-7748406-9.jpeg,0.03872369260204082
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-8647070-1.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-8647070-1.jpeg,0.11126833545918367
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-4058473-3.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-4058473-3.jpeg,0.1689453125
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-6652117-346.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-6652117-346.jpeg,0.23106664540816327
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-5760454-3.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-5760454-3.jpeg,0.03968032525510204
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-773094-1.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-773094-1.jpeg,0.18845663265306123
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-3843719-2.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-3843719-2.jpeg,0.17241310586734693
train,DRUSEN,/kaggle/input/oct2017/OCT2017/train/DRUSEN/DRUSEN-4379246-6.jpeg,/kaggle/working/segmented_images/train/DRUSEN/DRUSEN-4379246-6.jpeg,0.12256855867346939
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-154835-77.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-154835-77.jpeg,0.384944993622449
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-8525575-27.jpeg,/kaggle/working/segmented_images/train/DME/DME-8525575-27.jpeg,0.09845344387755102
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-909994-23.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-909994-23.jpeg,0.29348692602040816
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-3677519-8.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-3677519-8.jpeg,0.21847098214285715
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-3616460-52.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-3616460-52.jpeg,0.21366788903061223
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-1815523-4.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-1815523-4.jpeg,0.17478475765306123
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-6215140-11.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-6215140-11.jpeg,0.20633370535714285
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-172472-224.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-172472-224.jpeg,0.16826769770408162
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-1605248-5.jpeg,/kaggle/working/segmented_images/train/DME/DME-1605248-5.jpeg,0.22724011479591838
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-8602716-28.jpeg,/kaggle/working/segmented_images/train/DME/DME-8602716-28.jpeg,0.3208107461734694
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-1260317-83.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-1260317-83.jpeg,0.13410794005102042
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-8871445-13.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-8871445-13.jpeg,0.15816326530612246
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-5465575-4.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-5465575-4.jpeg,0.23774314413265307
train,DRUSEN,/kaggle/input/oct2017/OCT2017/train/DRUSEN/DRUSEN-8649762-4.jpeg,/kaggle/working/segmented_images/train/DRUSEN/DRUSEN-8649762-4.jpeg,0.0950454400510204
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-1699976-326.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-1699976-326.jpeg,0.21083785076530612
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-4074860-17.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-4074860-17.jpeg,0.19331951530612246
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-538779-57.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-538779-57.jpeg,0.06881776147959184
train,DRUSEN,/kaggle/input/oct2017/OCT2017/train/DRUSEN/DRUSEN-5094722-6.jpeg,/kaggle/working/segmented_images/train/DRUSEN/DRUSEN-5094722-6.jpeg,0.09111926020408163
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-7683197-37.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-7683197-37.jpeg,0.05542490433673469
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-3099936-2.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-3099936-2.jpeg,0.11774553571428571
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-1188386-97.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-1188386-97.jpeg,0.2715441645408163
train,DRUSEN,/kaggle/input/oct2017/OCT2017/train/DRUSEN/DRUSEN-5710007-58.jpeg,/kaggle/working/segmented_images/train/DRUSEN/DRUSEN-5710007-58.jpeg,0.21105707908163265
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-7563760-9.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-7563760-9.jpeg,0.20661272321428573
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-2725890-6.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-2725890-6.jpeg,0.2256656568877551
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-8951604-11.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-8951604-11.jpeg,0.25380660076530615
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-3609102-18.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-3609102-18.jpeg,0.07728794642857142
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-1975249-5.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-1975249-5.jpeg,0.03609295280612245
train,DRUSEN,/kaggle/input/oct2017/OCT2017/train/DRUSEN/DRUSEN-5434336-34.jpeg,/kaggle/working/segmented_images/train/DRUSEN/DRUSEN-5434336-34.jpeg,0.20527742346938777
train,DRUSEN,/kaggle/input/oct2017/OCT2017/train/DRUSEN/DRUSEN-9894035-1.jpeg,/kaggle/working/segmented_images/train/DRUSEN/DRUSEN-9894035-1.jpeg,0.17275191326530612
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-7565927-119.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-7565927-119.jpeg,0.07214604591836735
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-7531689-23.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-7531689-23.jpeg,0.05357142857142857
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-7870558-46.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-7870558-46.jpeg,0.18337452168367346
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-1783079-3.jpeg,/kaggle/working/segmented_images/train/DME/DME-1783079-3.jpeg,0.21257174744897958
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-6581164-195.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-6581164-195.jpeg,0.17466517857142858
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-9540117-49.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-9540117-49.jpeg,0.0225406568877551
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-3542808-42.jpeg,/kaggle/working/segmented_images/train/DME/DME-3542808-42.jpeg,0.19975685586734693
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-8915019-5.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-8915019-5.jpeg,0.14662388392857142
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-5905136-2.jpeg,/kaggle/working/segmented_images/train/DME/DME-5905136-2.jpeg,0.27357700892857145
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-2158821-4.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-2158821-4.jpeg,0.06517059948979592
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-8192214-6.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-8192214-6.jpeg,0.05004384566326531
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-7792872-1.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-7792872-1.jpeg,0.06246014030612245
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-6471279-10.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-6471279-10.jpeg,0.08922592474489796
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-3606968-34.jpeg,/kaggle/working/segmented_images/train/DME/DME-3606968-34.jpeg,0.21083785076530612
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-8039905-10.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-8039905-10.jpeg,0.2604233099489796
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-7749619-1.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-7749619-1.jpeg,0.16747050382653061
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-1781140-90.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-1781140-90.jpeg,0.19891980229591838
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-4538057-42.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-4538057-42.jpeg,0.20338408801020408
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-9540117-42.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-9540117-42.jpeg,0.23156489158163265
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-1957379-22.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-1957379-22.jpeg,0.21843112244897958
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-4111396-23.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-4111396-23.jpeg,0.0470344387755102
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-4557512-2.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-4557512-2.jpeg,0.05512595663265306
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-7563760-49.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-7563760-49.jpeg,0.24996014030612246
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-611027-2.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-611027-2.jpeg,0.09384964923469388
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-2769622-37.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-2769622-37.jpeg,0.18263711734693877
train,DME,/kaggle/input/oct2017/OCT2017/train/DME/DME-306172-80.jpeg,/kaggle/working/segmented_images/train/DME/DME-306172-80.jpeg,0.07842394770408163
train,DRUSEN,/kaggle/input/oct2017/OCT2017/train/DRUSEN/DRUSEN-1997439-131.jpeg,/kaggle/working/segmented_images/train/DRUSEN/DRUSEN-1997439-131.jpeg,0.035813934948979595
train,NORMAL,/kaggle/input/oct2017/OCT2017/train/NORMAL/NORMAL-8115192-4.jpeg,/kaggle/working/segmented_images/train/NORMAL/NORMAL-8115192-4.jpeg,0.1748046875
train,CNV,/kaggle/input/oct2017/OCT2017/train/CNV/CNV-5823679-12.jpeg,/kaggle/working/segmented_images/train/CNV/CNV-5823679-12.jpeg,0.29061702806122447
